item_id,product_name,current_stock,stock_status,priority,alert
1509,PaleGreen Velit,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 405 exceed current stock 0
1510,Crimson Fugit,0,Perfect,Medium,Future Restock Warning: Forecasted sales 462 exceed current stock 0
1511,MediumAquaMarine Illum,0,Perfect,Medium,Future Restock Warning: Forecasted sales 442 exceed current stock 0
1512,MediumTurquoise Numquam,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 446 exceed current stock 0
1513,Fuchsia Porro,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 466 exceed current stock 0
1514,DimGray Earum,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 440 exceed current stock 0
1515,MintCream Nisi,0,Perfect,Medium,Future Restock Warning: Forecasted sales 369 exceed current stock 0
1516,Tan Sunt,0,Perfect,Medium,Future Restock Warning: Forecasted sales 438 exceed current stock 0
1517,LawnGreen Ad,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 454 exceed current stock 0
1518,Gold Ut,0,Overstock,Medium,Future Restock Warning: Forecasted sales 474 exceed current stock 0
1519,Gold Nostrum,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 478 exceed current stock 0
1520,Aquamarine Dignissimos,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 427 exceed current stock 0
1521,LightGreen Cum,0,Overstock,Medium,Future Restock Warning: Forecasted sales 446 exceed current stock 0
1522,Aquamarine Suscipit,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 458 exceed current stock 0
1523,DarkRed Quos,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 439 exceed current stock 0
1524,SpringGreen Dolorem,0,Perfect,Medium,Future Restock Warning: Forecasted sales 479 exceed current stock 0
1525,WhiteSmoke Temporibus,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 469 exceed current stock 0
1526,Magenta Eveniet,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 442 exceed current stock 0
1527,DarkMagenta Perspiciatis,0,Perfect,Medium,Future Restock Warning: Forecasted sales 453 exceed current stock 0
1528,Crimson Illum,0,Perfect,Medium,Future Restock Warning: Forecasted sales 422 exceed current stock 0
1529,SeaGreen Blanditiis,0,Overstock,Low,Future Restock Warning: Forecasted sales 473 exceed current stock 0
1530,Pink Harum,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 428 exceed current stock 0
1531,Crimson Sunt,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 476 exceed current stock 0
1532,DarkSlateGray Ut,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 415 exceed current stock 0
1533,Pink Distinctio,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 437 exceed current stock 0
1534,LightSlateGray Ea,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 428 exceed current stock 0
1535,LightGoldenRodYellow Adipisci,0,Perfect,Medium,Future Restock Warning: Forecasted sales 443 exceed current stock 0
1536,Snow Ea,0,Overstock,Low,Future Restock Warning: Forecasted sales 459 exceed current stock 0
1537,Thistle Dolores,0,Overstock,Low,Future Restock Warning: Forecasted sales 433 exceed current stock 0
1538,MediumOrchid Eveniet,0,Perfect,Medium,Future Restock Warning: Forecasted sales 434 exceed current stock 0
1539,LightGreen Quae,0,Perfect,Medium,Future Restock Warning: Forecasted sales 369 exceed current stock 0
1540,MintCream Quasi,0,Overstock,Medium,Future Restock Warning: Forecasted sales 450 exceed current stock 0
1541,DarkGoldenRod Alias,0,Overstock,Low,Future Restock Warning: Forecasted sales 431 exceed current stock 0
1542,MediumVioletRed Provident,0,Overstock,Medium,Future Restock Warning: Forecasted sales 448 exceed current stock 0
1543,Moccasin Minima,0,Overstock,Low,Future Restock Warning: Forecasted sales 430 exceed current stock 0
1544,BurlyWood Nemo,0,Overstock,Medium,Future Restock Warning: Forecasted sales 484 exceed current stock 0
1545,Blue Veniam,0,Overstock,Low,Future Restock Warning: Forecasted sales 447 exceed current stock 0
1546,LightSlateGray Soluta,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 471 exceed current stock 0
1547,MintCream Tenetur,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 475 exceed current stock 0
1548,Peru Hic,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 442 exceed current stock 0
1549,DeepSkyBlue Quam,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 403 exceed current stock 0
1550,DarkTurquoise Nobis,0,Perfect,Medium,Future Restock Warning: Forecasted sales 453 exceed current stock 0
1551,LightSalmon Blanditiis,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 447 exceed current stock 0
1552,Chartreuse Tenetur,0,Perfect,Medium,Future Restock Warning: Forecasted sales 419 exceed current stock 0
1553,Purple Sit,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 437 exceed current stock 0
1554,LightSeaGreen Eveniet,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 460 exceed current stock 0
1555,SeaShell Incidunt,0,Perfect,Medium,Future Restock Warning: Forecasted sales 422 exceed current stock 0
1556,Brown Nulla,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 463 exceed current stock 0
1557,Wheat Ratione,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 423 exceed current stock 0
1558,LemonChiffon Perferendis,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 461 exceed current stock 0
1559,ForestGreen Delectus,0,Perfect,Medium,Future Restock Warning: Forecasted sales 426 exceed current stock 0
1560,Bisque Id,0,Perfect,Medium,Future Restock Warning: Forecasted sales 459 exceed current stock 0
1561,DarkGreen Voluptatibus,0,Overstock,Low,Future Restock Warning: Forecasted sales 448 exceed current stock 0
1562,PeachPuff Odit,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 415 exceed current stock 0
1563,DarkOrchid Deserunt,0,Perfect,Medium,Future Restock Warning: Forecasted sales 478 exceed current stock 0
1564,DarkGoldenRod Quisquam,0,Overstock,Low,Future Restock Warning: Forecasted sales 449 exceed current stock 0
1565,LightGray Tempora,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 455 exceed current stock 0
1566,MintCream Vel,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 446 exceed current stock 0
1567,DarkViolet Voluptatibus,0,Overstock,Low,Future Restock Warning: Forecasted sales 454 exceed current stock 0
1568,DarkSlateBlue Magnam,0,Perfect,Medium,Future Restock Warning: Forecasted sales 469 exceed current stock 0
1569,ForestGreen Ut,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 429 exceed current stock 0
1570,White Commodi,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 480 exceed current stock 0
1571,DarkGoldenRod Labore,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 463 exceed current stock 0
1572,MediumSpringGreen Ipsum,0,Overstock,Medium,Future Restock Warning: Forecasted sales 426 exceed current stock 0
1573,Indigo Perferendis,0,Perfect,Medium,Future Restock Warning: Forecasted sales 416 exceed current stock 0
1574,LavenderBlush Ex,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 419 exceed current stock 0
1575,SandyBrown Facilis,0,Perfect,Medium,Future Restock Warning: Forecasted sales 469 exceed current stock 0
1576,DarkSalmon Ad,0,Overstock,Low,Future Restock Warning: Forecasted sales 419 exceed current stock 0
1577,White Accusantium,0,Overstock,Low,Future Restock Warning: Forecasted sales 441 exceed current stock 0
1578,DarkGray Totam,0,Overstock,Medium,Future Restock Warning: Forecasted sales 443 exceed current stock 0
1579,Gold Magnam,0,Perfect,Medium,Future Restock Warning: Forecasted sales 451 exceed current stock 0
1580,Lavender Commodi,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 462 exceed current stock 0
1581,CornflowerBlue Est,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 512 exceed current stock 0
1582,LightSkyBlue Accusamus,0,Overstock,Low,Future Restock Warning: Forecasted sales 437 exceed current stock 0
1583,PaleTurquoise Aliquam,0,Overstock,Low,Future Restock Warning: Forecasted sales 435 exceed current stock 0
1584,Violet Repellendus,0,Perfect,Medium,Future Restock Warning: Forecasted sales 431 exceed current stock 0
1585,Moccasin Aut,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 425 exceed current stock 0
1586,MediumAquaMarine Molestiae,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 424 exceed current stock 0
1587,PowderBlue Nisi,0,Overstock,Low,Future Restock Warning: Forecasted sales 454 exceed current stock 0
1588,DodgerBlue Voluptatum,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 438 exceed current stock 0
1589,Gold Dicta,0,Overstock,Medium,Future Restock Warning: Forecasted sales 404 exceed current stock 0
1590,CadetBlue Reiciendis,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 460 exceed current stock 0
1591,LightBlue Magnam,0,Overstock,Low,Future Restock Warning: Forecasted sales 431 exceed current stock 0
1592,Fuchsia Eius,0,Perfect,Medium,Future Restock Warning: Forecasted sales 412 exceed current stock 0
1593,Orange Saepe,0,Perfect,Medium,Future Restock Warning: Forecasted sales 458 exceed current stock 0
1594,Chartreuse Molestiae,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 452 exceed current stock 0
1595,WhiteSmoke Commodi,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 448 exceed current stock 0
1596,AliceBlue Nulla,0,Perfect,Medium,Future Restock Warning: Forecasted sales 472 exceed current stock 0
1597,Tomato Minus,0,Overstock,Low,Future Restock Warning: Forecasted sales 426 exceed current stock 0
1598,DarkOrange Nesciunt,0,Overstock,Low,Future Restock Warning: Forecasted sales 449 exceed current stock 0
1599,Aquamarine Recusandae,0,Overstock,Low,Future Restock Warning: Forecasted sales 426 exceed current stock 0
1600,Black Quaerat,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 424 exceed current stock 0
1601,IndianRed Distinctio,0,Overstock,Low,Future Restock Warning: Forecasted sales 460 exceed current stock 0
1602,Black Quia,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 471 exceed current stock 0
1603,Aquamarine Ad,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 475 exceed current stock 0
1604,Wheat Atque,0,Overstock,Low,Future Restock Warning: Forecasted sales 421 exceed current stock 0
1605,Indigo Natus,0,Overstock,Medium,Future Restock Warning: Forecasted sales 461 exceed current stock 0
1606,LightBlue Architecto,0,Overstock,Medium,Future Restock Warning: Forecasted sales 443 exceed current stock 0
1607,MediumSeaGreen Eaque,0,Overstock,Medium,Future Restock Warning: Forecasted sales 435 exceed current stock 0
1608,Salmon Quibusdam,0,Perfect,Medium,Future Restock Warning: Forecasted sales 430 exceed current stock 0
1609,DarkGoldenRod Excepturi,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 431 exceed current stock 0
1610,RosyBrown Doloremque,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 456 exceed current stock 0
1611,Purple Ipsum,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 453 exceed current stock 0
1612,MediumBlue Labore,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 431 exceed current stock 0
1613,DarkViolet Praesentium,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 454 exceed current stock 0
1614,LightSlateGray Eos,0,Overstock,Medium,Future Restock Warning: Forecasted sales 430 exceed current stock 0
1615,MediumAquaMarine Quis,0,Perfect,Medium,Future Restock Warning: Forecasted sales 445 exceed current stock 0
1616,LightGray Blanditiis,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 465 exceed current stock 0
1617,DarkBlue Quis,0,Overstock,Low,Future Restock Warning: Forecasted sales 459 exceed current stock 0
1618,LightSteelBlue Fuga,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 448 exceed current stock 0
1619,SkyBlue Enim,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 433 exceed current stock 0
1620,MediumSlateBlue Aspernatur,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 462 exceed current stock 0
1621,IndianRed Eveniet,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 423 exceed current stock 0
1622,Peru Laborum,0,Overstock,Medium,Future Restock Warning: Forecasted sales 418 exceed current stock 0
1623,DarkSalmon Accusantium,0,Overstock,Medium,Future Restock Warning: Forecasted sales 430 exceed current stock 0
1624,ForestGreen Necessitatibus,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 444 exceed current stock 0
1625,LightSeaGreen Nam,0,Overstock,Low,Future Restock Warning: Forecasted sales 475 exceed current stock 0
1626,SkyBlue Alias,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 475 exceed current stock 0
1627,Snow Eaque,0,Overstock,Low,Future Restock Warning: Forecasted sales 426 exceed current stock 0
1628,LavenderBlush Hic,0,Overstock,Low,Future Restock Warning: Forecasted sales 467 exceed current stock 0
1629,OldLace Quia,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 448 exceed current stock 0
1630,GoldenRod Cum,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 421 exceed current stock 0
1631,LightCoral Quae,0,Overstock,Medium,Future Restock Warning: Forecasted sales 432 exceed current stock 0
1632,LavenderBlush Veniam,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 443 exceed current stock 0
1633,Gold Ratione,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 455 exceed current stock 0
1634,MintCream Ad,0,Perfect,Medium,Future Restock Warning: Forecasted sales 457 exceed current stock 0
1635,Silver Dolorem,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 466 exceed current stock 0
1636,Khaki Vitae,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 441 exceed current stock 0
1637,LightPink Veritatis,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 426 exceed current stock 0
1638,Linen Deserunt,0,Perfect,Medium,Future Restock Warning: Forecasted sales 434 exceed current stock 0
1639,Crimson Aperiam,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 425 exceed current stock 0
1640,NavajoWhite Consequuntur,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 437 exceed current stock 0
1641,Maroon Numquam,0,Overstock,Medium,Future Restock Warning: Forecasted sales 443 exceed current stock 0
1642,Salmon Esse,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 430 exceed current stock 0
1643,NavajoWhite Autem,0,Overstock,Medium,Future Restock Warning: Forecasted sales 423 exceed current stock 0
1644,FireBrick Excepturi,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 443 exceed current stock 0
1645,Moccasin Voluptas,0,Perfect,Medium,Future Restock Warning: Forecasted sales 430 exceed current stock 0
1646,MediumPurple Porro,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 450 exceed current stock 0
1647,YellowGreen Odio,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 461 exceed current stock 0
1648,DarkSalmon Possimus,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 417 exceed current stock 0
1649,AntiqueWhite Facere,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 446 exceed current stock 0
1650,Tan Placeat,0,Overstock,Low,Future Restock Warning: Forecasted sales 458 exceed current stock 0
1651,Gainsboro Accusamus,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 444 exceed current stock 0
1652,Sienna Modi,0,Perfect,Medium,Future Restock Warning: Forecasted sales 427 exceed current stock 0
1653,Salmon Aperiam,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 441 exceed current stock 0
1654,MediumPurple Voluptatum,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 448 exceed current stock 0
1655,FloralWhite Tempore,0,Perfect,Medium,Future Restock Warning: Forecasted sales 409 exceed current stock 0
1656,Chocolate Ipsum,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 433 exceed current stock 0
1657,AntiqueWhite Aliquam,0,Perfect,Medium,Future Restock Warning: Forecasted sales 431 exceed current stock 0
1658,LightCoral Nemo,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 438 exceed current stock 0
1659,OliveDrab Ea,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 432 exceed current stock 0
1660,LightSalmon Molestias,0,Perfect,Medium,Future Restock Warning: Forecasted sales 423 exceed current stock 0
1661,SpringGreen Quidem,0,Overstock,Medium,Future Restock Warning: Forecasted sales 425 exceed current stock 0
1662,PowderBlue Assumenda,0,Overstock,Medium,Future Restock Warning: Forecasted sales 467 exceed current stock 0
1663,DarkGoldenRod Excepturi,0,Overstock,Medium,Future Restock Warning: Forecasted sales 454 exceed current stock 0
1664,LightSteelBlue Ducimus,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 457 exceed current stock 0
1665,MediumTurquoise Iure,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 365 exceed current stock 0
1666,IndianRed Earum,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 411 exceed current stock 0
1667,Thistle Iusto,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 482 exceed current stock 0
1668,HotPink A,0,Perfect,Medium,Future Restock Warning: Forecasted sales 442 exceed current stock 0
1669,OldLace Tenetur,0,Perfect,Medium,Future Restock Warning: Forecasted sales 442 exceed current stock 0
1670,LavenderBlush Quia,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 431 exceed current stock 0
1671,BlanchedAlmond Inventore,0,Perfect,Medium,Future Restock Warning: Forecasted sales 413 exceed current stock 0
1672,DarkViolet Quidem,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 421 exceed current stock 0
1673,SeaGreen Cumque,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 457 exceed current stock 0
1674,HotPink Aliquam,0,Overstock,Low,Future Restock Warning: Forecasted sales 437 exceed current stock 0
1675,MistyRose Incidunt,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 442 exceed current stock 0
1676,Pink Cupiditate,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 443 exceed current stock 0
1677,Blue Praesentium,0,Overstock,Low,Future Restock Warning: Forecasted sales 448 exceed current stock 0
1678,PeachPuff Officia,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 491 exceed current stock 0
1679,Ivory Ad,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 482 exceed current stock 0
1680,Purple Aliquid,0,Perfect,Medium,Future Restock Warning: Forecasted sales 444 exceed current stock 0
1681,MediumSpringGreen Numquam,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 452 exceed current stock 0
1682,DimGray Quasi,0,Overstock,Low,Future Restock Warning: Forecasted sales 462 exceed current stock 0
1683,Olive Repudiandae,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 431 exceed current stock 0
1684,Aqua Iste,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 472 exceed current stock 0
1685,PeachPuff Aut,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 448 exceed current stock 0
1686,DarkKhaki Fugit,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 437 exceed current stock 0
1687,Beige Quibusdam,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 497 exceed current stock 0
1688,SlateGray Sint,0,Perfect,Medium,Future Restock Warning: Forecasted sales 400 exceed current stock 0
1689,DarkViolet Fuga,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 457 exceed current stock 0
1690,GreenYellow Laboriosam,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 423 exceed current stock 0
1691,OldLace At,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 436 exceed current stock 0
1692,MediumAquaMarine Minima,0,Perfect,Medium,Future Restock Warning: Forecasted sales 454 exceed current stock 0
1693,LightSkyBlue Ad,0,Overstock,Low,Future Restock Warning: Forecasted sales 431 exceed current stock 0
1694,FloralWhite Eligendi,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 451 exceed current stock 0
1695,White Sunt,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 439 exceed current stock 0
1696,White Aspernatur,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 443 exceed current stock 0
1697,FireBrick Enim,0,Overstock,Medium,Future Restock Warning: Forecasted sales 418 exceed current stock 0
1698,LightSkyBlue Inventore,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 424 exceed current stock 0
1699,MediumTurquoise Eligendi,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 471 exceed current stock 0
1700,MediumOrchid Omnis,0,Overstock,Low,Future Restock Warning: Forecasted sales 461 exceed current stock 0
1701,DeepPink Optio,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 426 exceed current stock 0
1702,SlateGray Dicta,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 459 exceed current stock 0
1703,Cornsilk Ex,0,Perfect,Medium,Future Restock Warning: Forecasted sales 456 exceed current stock 0
1704,DodgerBlue Temporibus,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 452 exceed current stock 0
1705,LawnGreen Maiores,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 465 exceed current stock 0
1706,Green Hic,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 447 exceed current stock 0
1707,Pink Esse,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 452 exceed current stock 0
1708,FireBrick Quibusdam,0,Overstock,Medium,Future Restock Warning: Forecasted sales 452 exceed current stock 0
1709,Aquamarine Iste,0,Overstock,Low,Future Restock Warning: Forecasted sales 426 exceed current stock 0
1710,RoyalBlue Ipsam,0,Overstock,Medium,Future Restock Warning: Forecasted sales 450 exceed current stock 0
1711,Gold Mollitia,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 417 exceed current stock 0
1712,LemonChiffon Enim,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 417 exceed current stock 0
1713,RosyBrown Perspiciatis,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 444 exceed current stock 0
1714,Turquoise Labore,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 444 exceed current stock 0
1715,LightSteelBlue Laborum,0,Overstock,Low,Future Restock Warning: Forecasted sales 449 exceed current stock 0
1716,Lavender Sequi,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 453 exceed current stock 0
1717,Moccasin Possimus,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 444 exceed current stock 0
1718,Turquoise Saepe,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 448 exceed current stock 0
1719,Plum Laborum,0,Perfect,Medium,Future Restock Warning: Forecasted sales 472 exceed current stock 0
1720,Beige Pariatur,0,Perfect,Medium,Future Restock Warning: Forecasted sales 454 exceed current stock 0
1721,SaddleBrown Cupiditate,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 436 exceed current stock 0
1722,DarkRed Sunt,0,Perfect,Medium,Future Restock Warning: Forecasted sales 445 exceed current stock 0
1723,Gainsboro Laboriosam,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 462 exceed current stock 0
1724,PaleTurquoise Soluta,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 441 exceed current stock 0
1725,MintCream Dolorem,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 426 exceed current stock 0
1726,Gold Architecto,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 446 exceed current stock 0
1727,LightSalmon Iusto,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 452 exceed current stock 0
1728,LightCyan Id,0,Perfect,Medium,Future Restock Warning: Forecasted sales 457 exceed current stock 0
1729,Azure Atque,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 416 exceed current stock 0
1730,PaleGoldenRod Cumque,0,Overstock,Medium,Future Restock Warning: Forecasted sales 424 exceed current stock 0
1731,Pink Sapiente,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 431 exceed current stock 0
1732,YellowGreen Praesentium,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 448 exceed current stock 0
1733,LightSkyBlue Mollitia,0,Overstock,Medium,Future Restock Warning: Forecasted sales 395 exceed current stock 0
1734,DarkSalmon Qui,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 442 exceed current stock 0
1735,LightPink Culpa,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 435 exceed current stock 0
1736,YellowGreen Distinctio,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 452 exceed current stock 0
1737,Salmon Doloremque,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 377 exceed current stock 0
1738,Green Amet,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 431 exceed current stock 0
1739,CornflowerBlue Doloremque,0,Overstock,Low,Future Restock Warning: Forecasted sales 433 exceed current stock 0
1740,NavajoWhite Assumenda,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 448 exceed current stock 0
1741,MediumVioletRed Dolorem,0,Understock,Very High,Immediate Restock Needed: Very High; Future Restock Warning: Forecasted sales 413 exceed current stock 0
1742,Snow Itaque,0,Perfect,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 466 exceed current stock 0
1743,Azure Quibusdam,0,Understock,High,Immediate Restock Needed: High; Future Restock Warning: Forecasted sales 414 exceed current stock 0
1744,MediumOrchid Sunt,0,Perfect,Medium,Future Restock Warning: Forecasted sales 441 exceed current stock 0
